frame	time	x	y	burst
139616	22494	347	79	0
139617	22526	346	83	0
139618	22566	345	85	0
139619	22598	343	88	0
139620	22630	342	91	0
139621	22662	340	95	0
139622	22694	339	99	0
139623	22726	338	100	0
139624	22766	336	103	0
139625	22798	336	105	0
139626	22830	335	108	0
139627	22862	334	110	0
139628	22894	333	113	0
139629	22926	332	116	0
139630	22966	331	118	0
139631	22998	331	120	0
139632	23030	330	122	0
139633	23062	329	125	0
139634	23094	329	126	0
139635	23126	328	130	0
139636	23166	328	130	0
139637	23198	328	132	0
139638	23230	327	133	0
139639	23262	327	135	0
139640	23294	327	137	0
139641	23326	326	138	0
139642	23366	326	139	0
139643	23398	325	140	0
139644	23431	325	140	0
139645	23463	324	141	0
139646	23495	322	142	0
139647	23527	321	142	0
139648	23567	320	142	0
139649	23599	318	143	0
139650	23631	316	145	0
139651	23663	316	145	0
139652	23695	315	146	0
139653	23727	315	145	0
139654	23767	314	146	0
139655	23799	312	148	0
139656	23831	312	147	0
139657	23863	311	149	0
139658	23895	310	150	0
139659	23927	310	150	0
139660	23967	309	152	0
139661	23999	309	151	0
139662	24031	308	153	0
139663	24063	308	153	0
139664	24095	308	152	0
139665	24127	308	152	0
139666	24167	308	152	0
139667	24199	308	153	0
139668	24231	308	153	0
139669	24263	308	153	0
139670	24295	308	153	0
139671	24327	308	153	0
139672	24367	308	153	0
139673	24399	308	153	0
139674	24431	308	153	0
139675	24463	308	153	0
139676	24495	308	152	0
139677	24527	308	153	0
139678	24567	307	153	0
139679	24599	308	153	0
139680	24631	308	153	0
139681	24663	308	153	0
139682	24695	308	153	0
139683	24727	308	153	0
139684	24759	308	153	0
139685	24799	308	152	0
139686	24831	309	152	0
139687	24863	308	153	0
139688	24895	308	153	0
139689	24927	308	153	0
139690	24967	308	152	0
139691	24999	308	153	0
139692	25031	308	153	0
139693	25063	308	153	0
139694	25095	308	153	0
139695	25127	308	153	0
139696	25168	308	153	0
139697	25199	308	153	0
139698	25231	308	153	0
139699	25263	307	153	0
139700	25295	307	153	0
139701	25327	308	153	0
139702	25368	308	153	0
139703	25399	308	153	0
139704	25431	308	153	0
139705	25463	308	152	0
139706	25495	309	152	0
139707	25527	308	153	0
139708	25567	308	153	0
139709	25599	308	153	0
139710	25631	306	155	0
139711	25663	306	156	0
139712	25695	306	156	0
139713	25727	305	157	0
139714	25767	303	158	0
139715	25800	302	160	0
139716	25831	301	161	0
139717	25863	300	161	0
139718	25895	299	162	0
139719	25927	299	161	0
139720	25959	299	161	0
139721	25999	296	162	0
139722	26031	294	162	0
139723	26063	292	163	0
139724	26095	291	163	0
139725	26127	290	163	0
139726	26159	287	163	0
139727	26199	286	164	0
139728	26231	284	164	0
139729	26263	283	164	0
139730	26295	281	163	0
139731	26327	281	163	0
139732	26359	281	162	0
139733	26399	280	162	0
139734	26431	278	161	0
139735	26463	278	160	0
139736	26495	277	158	0
139737	26527	277	157	0
139738	26559	278	157	0
139739	26599	278	155	0
139740	26631	278	154	0
139741	26663	278	152	0
139742	26695	277	149	0
139743	26727	277	148	0
139744	26759	278	146	0
139745	26799	278	144	0
139746	26832	279	141	0
139747	26863	280	140	0
139748	26895	280	138	0
139749	26927	281	135	0
139750	26959	281	133	0
139751	26999	282	132	0
139752	27032	283	130	0
139753	27063	284	127	0
139754	27095	285	125	0
139755	27127	286	123	0
139756	27159	287	120	0
139757	27199	288	119	0
139758	27231	288	118	0
139759	27263	288	116	0
139760	27295	289	115	0
139761	27327	289	114	0
139762	27359	289	113	0
139763	27399	289	113	0
139764	27431	289	113	0
139765	27463	289	113	0
139766	27495	289	113	0
139767	27527	289	113	0
139768	27559	290	113	0
139769	27599	290	114	0
139770	27631	290	113	0
139771	27664	290	113	0
139772	27695	290	114	0
139773	27727	290	114	0
139774	27759	290	113	0
139775	27799	290	113	0
139776	27831	290	113	0
139777	27864	290	114	0
139778	27896	290	113	0
139779	27927	290	114	0
139780	27959	290	113	0
139781	27999	290	115	0
139782	28031	290	113	0
139783	28063	290	113	0
139784	28095	290	112	0
139785	28127	290	113	0
139786	28159	290	113	0
139787	28199	289	113	0
139788	28231	290	113	0
139789	28263	290	112	0
139790	28296	290	113	0
139791	28327	289	113	0
139792	28359	289	113	0
139793	28399	289	113	0
139794	28431	289	113	0
139795	28463	289	114	0
139796	28496	289	114	0
139797	28527	289	114	0
139798	28559	289	114	0
139799	28599	289	114	0
139800	28631	289	114	0
139801	28663	289	114	0
139802	28695	289	114	0
139803	28727	289	114	0
139804	28759	289	114	0
139805	28799	289	114	0
139806	28831	289	114	0
139807	28863	289	115	0
139808	28895	289	114	0
139809	28927	289	114	0
139810	28959	289	114	0
139811	28999	289	114	0
139812	29031	288	115	0
139813	29063	288	115	0
139814	29095	288	115	0
139815	29128	288	115	0
139816	29159	288	114	0
139817	29199	288	115	0
139818	29231	288	115	0
139819	29263	288	115	0
139820	29295	288	114	0
139821	29327	289	114	0
139822	29359	289	114	0
139823	29399	289	114	0
139824	29431	289	114	0
139825	29463	289	113	0
139826	29495	289	113	0
139827	29527	288	115	0
139828	29559	288	115	0
139829	29599	288	115	0
139830	29631	288	115	0
139831	29663	288	114	0
139832	29695	289	114	0
139833	29727	289	114	0
139834	29760	289	115	0
139835	29799	289	114	0
139836	29831	289	114	0
139837	29863	288	115	0
139838	29895	288	115	0
139839	29927	288	115	0
139840	29959	289	114	0
139841	29999	288	115	0
139842	30031	288	115	0
139843	30063	288	115	0
139844	30095	288	115	0
139845	30127	288	115	0
139846	30159	288	115	0
139847	30199	288	115	0
139848	30231	288	115	0
139849	30263	288	115	0
139850	30295	288	115	0
139851	30327	288	115	0
139852	30359	288	115	0
139853	30399	288	114	0
139854	30431	288	115	0
139855	30463	289	114	0
139856	30495	289	114	0
139857	30527	289	114	0
139858	30559	289	114	0
139859	30599	288	115	0
139860	30631	288	115	0
139861	30663	289	114	0
139862	30695	288	114	0
139863	30727	288	114	0
139864	30759	288	114	0
139865	30799	288	114	0
139866	30831	288	113	0
139867	30863	287	112	0
139868	30895	287	112	0
139869	30927	287	109	0
139870	30959	285	107	0
139871	30999	285	104	0
139872	31031	285	102	0
139873	31063	285	98	0
139874	31095	285	95	0
139875	31127	285	92	0
139876	31159	285	88	0
139877	31199	286	86	0
139878	31231	285	83	0
139879	31263	287	79	0
139880	31295	288	76	0
139881	31327	289	71	0
139882	31359	290	69	0
139883	31391	292	64	0
139884	31431	292	61	0
139885	31463	294	58	0
139886	31495	295	55	0
139887	31527	297	51	0
139888	31559	299	48	0
139889	31599	300	46	0
139890	31631	302	43	0
139891	31663	304	41	0
139892	31695	306	39	0
139893	31727	308	35	0
139894	31759	311	32	0
139895	31799	312	30	0
139896	31831	315	27	0
139897	31863	316	25	0
139898	31895	317	24	0
139899	31927	318	24	0
139900	31959	319	23	0
139901	31991	320	23	0
139902	32031	320	23	0
139903	32063	319	24	0
139904	32095	319	24	0
139905	32127	319	25	0
139906	32159	319	25	0
139907	32191	319	25	0
139908	32231	318	26	0
139909	32263	318	26	0
139910	32295	319	26	0
139911	32327	319	26	0
139912	32359	319	27	0
139913	32391	319	27	0
139914	32431	319	27	0
139915	32463	320	27	0
139916	32495	320	27	0
139917	32527	319	28	0
139918	32559	319	28	0
139919	32591	319	28	0
139920	32631	319	28	0
139921	32663	319	28	0
139922	32695	319	28	0
139923	32727	319	28	0
139924	32759	319	28	0
139925	32791	320	28	0
139926	32831	320	28	0
139927	32863	320	28	0
139928	32895	320	28	0
139929	32927	320	28	0
