frame	time	x	y	burst
49362	26399	469	125	0
49363	26431	469	125	0
49364	26464	469	124	0
49365	26496	469	124	0
49366	26528	469	124	0
49367	26560	469	125	0
49368	26592	469	124	0
49369	26623	469	124	0
49370	26655	469	124	0
49371	26688	469	124	0
49372	26719	469	124	0
49373	26774	469	124	0
49374	26812	469	124	0
49375	26840	469	124	0
49376	26868	469	124	0
49377	26896	469	124	0
49378	26928	469	123	0
49379	26959	469	124	0
49380	26991	469	123	0
49381	27023	469	124	0
49382	27055	469	124	0
49383	27087	469	123	0
49384	27119	469	124	0
49385	27167	469	124	0
49386	27199	469	124	0
49387	27231	469	124	0
49388	27264	469	124	0
49389	27296	469	124	0
49390	27328	468	123	0
49391	27360	468	124	0
49392	27392	468	124	0
49393	27424	467	123	0
49394	27456	467	122	0
49395	27488	467	120	0
49396	27520	467	119	0
49397	27568	467	116	0
49398	27608	467	115	0
49399	27636	467	115	0
49400	27664	466	114	0
49401	27696	466	114	0
49402	27729	464	114	0
49403	27761	464	113	0
49404	27793	463	112	0
49405	27824	462	111	0
49406	27856	460	109	0
49407	27888	460	108	0
49408	27920	458	106	0
49409	27974	458	105	0
49410	28014	457	103	0
49411	28044	456	101	0
49412	28072	456	101	0
49413	28101	455	101	0
49414	28131	454	101	0
49415	28161	454	101	0
49416	28193	453	101	0
49417	28224	452	100	0
49418	28256	451	100	0
49419	28288	449	99	0
49420	28320	447	98	0
49421	28368	446	97	0
49422	28400	444	94	0
49423	28432	442	92	0
49424	28464	440	89	0
49425	28496	438	85	0
49426	28528	437	82	0
49427	28560	436	81	0
49428	28593	434	79	0
49429	28625	434	77	0
49430	28656	433	77	0
49431	28688	432	74	0
49432	28720	432	73	0
49433	28768	431	72	0
49434	28807	431	72	0
49435	28835	431	72	0
49436	28864	430	72	0
49437	28896	431	72	0
49438	28928	431	72	0
49439	28960	430	73	0
49440	28992	429	73	0
49441	29025	429	74	0
49442	29056	428	74	0
49443	29088	428	75	0
49444	29120	428	75	0
49445	29174	427	76	0
49446	29219	427	76	0
49447	29248	425	76	0
49448	29276	425	77	0
49449	29304	424	77	0
49450	29332	423	78	0
49451	29360	422	79	0
49452	29392	419	79	0
49453	29424	416	80	0
49454	29457	414	80	0
49455	29488	412	81	0
49456	29520	409	81	0
49457	29568	406	81	0
49458	29600	403	81	0
49459	29632	399	80	0
49460	29664	395	80	0
49461	29696	392	79	0
49462	29728	390	78	0
49463	29760	387	77	0
49464	29792	383	75	0
49465	29824	380	74	0
49466	29857	377	73	0
49467	29889	374	71	0
49468	29920	371	69	0
49469	29968	368	67	0
49470	30008	364	65	0
49471	30036	363	64	0
49472	30064	359	61	0
49473	30096	356	58	0
49474	30128	354	56	0
49475	30160	352	54	0
49476	30192	350	52	0
49477	30224	348	49	0
49478	30256	346	47	0
49479	30289	345	46	0
49480	30320	342	44	0
49481	30374	340	42	0
49482	30414	338	40	0
49483	30445	337	38	0
49484	30473	335	37	0
49485	30502	333	35	0
49486	30531	333	34	0
49487	30560	332	33	0
49488	30592	331	33	0
49489	30624	330	33	0
49490	30656	331	34	0
49491	30688	331	34	0
49492	30720	331	34	0
49493	30768	331	34	0
49494	30800	330	34	0
49495	30832	330	34	0
